Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26544853,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,FLOOR,RESIDENTIAL BUILDING,10455,736 EAST 152 STREET,EAST 152 STREET,JACKSON AVENUE,CONCORD AVENUE,,,ADDRESS,BRONX,,N/A,Open,,10/23/2013 12:00:00 AM,01 BRONX,BRONX,1009786,236566,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81595782898031,-73.90774516057678,"(40.81595782898031, -73.90774516057678)"
26545696,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10031,3600 BROADWAY,BROADWAY,WEST 148 STREET,WEST 149 STREET,,,ADDRESS,NEW YORK,,N/A,Open,,10/23/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,998372,241104,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82843897309511,-73.94897137150336,"(40.82843897309511, -73.94897137150336)"
26545427,10/23/2013 12:00:00 AM,10/23/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11226,73 ST PAULS PLACE,ST PAULS PLACE,CROOKE AVENUE,CATON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/23/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,994461,176803,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65195417953405,-73.96320103747608,"(40.65195417953405, -73.96320103747608)"
26545007,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11691,120 BEACH 19 STREET,BEACH 19 STREET,BOARDWALK,SEAGIRT BOULEVARD,,,ADDRESS,Far Rockaway,,N/A,Open,,10/23/2013 12:00:00 AM,14 QUEENS,QUEENS,1052798,155581,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59344503992129,-73.75317909158528,"(40.59344503992129, -73.75317909158528)"
26545534,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10031,636 WEST 138 STREET,WEST 138 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Open,,10/23/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,996826,238897,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.822383723156584,-73.95456184470898,"(40.822383723156584, -73.95456184470898)"
26545150,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11367,150-44 73 AVENUE,73 AVENUE,150 STREET,153 STREET,,,ADDRESS,Flushing,,N/A,Open,,10/23/2013 12:00:00 AM,08 QUEENS,QUEENS,1035218,203846,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72604004504992,-73.81611439404718,"(40.72604004504992, -73.81611439404718)"
26546474,10/23/2013 12:00:00 AM,10/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10456,820 ST ANNS AVENUE,ST ANNS AVENUE,EAST 158 STREET,EAST 159 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/26/2013 12:00:00 AM,01 BRONX,BRONX,1009171,238422,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.821053780621135,-73.90996009973021,"(40.821053780621135, -73.90996009973021)"
26546691,10/23/2013 12:00:00 AM,10/24/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10458,4683 PARK AVENUE,PARK AVENUE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/24/2013 12:00:00 AM,06 BRONX,BRONX,1013952,252222,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85891595159012,-73.89262518306515,"(40.85891595159012, -73.89262518306515)"
26547073,10/23/2013 12:00:00 AM,10/25/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10306,30 EBBITTS AVENUE,EBBITTS AVENUE,ALLISON AVENUE,MILL ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,10/25/2013 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,953564,144952,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.564482508203916,-74.11044311641699,"(40.564482508203916, -74.11044311641699)"
26546997,10/23/2013 12:00:00 AM,10/25/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11418,86-03 102 STREET,102 STREET,86 AVENUE,86 ROAD,,,ADDRESS,Richmond Hill,,N/A,Closed,,10/25/2013 12:00:00 AM,09 QUEENS,QUEENS,1027013,192911,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.696069585900105,-73.84578630467995,"(40.696069585900105, -73.84578630467995)"
26546559,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CERAMIC-TILE,RESIDENTIAL BUILDING,11225,990 PRESIDENT STREET,PRESIDENT STREET,NYCTA SUBWAY,FRANKLIN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,10/23/2013 12:00:00 AM,09 BROOKLYN,BROOKLYN,995472,183045,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.669085868333035,-73.95954715222669,"(40.669085868333035, -73.95954715222669)"
26546444,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10457,2070 ARTHUR AVENUE,ARTHUR AVENUE,EAST 179 STREET,EAST 180 STREET,,,ADDRESS,BRONX,,N/A,Open,,10/23/2013 12:00:00 AM,06 BRONX,BRONX,1014140,248518,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848748947546916,-73.89196206534605,"(40.848748947546916, -73.89196206534605)"
26547168,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,10009,409 EAST 6 STREET,EAST 6 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,N/A,Open,,10/23/2013 12:00:00 AM,03 MANHATTAN,MANHATTAN,988213,203856,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72621343968406,-73.98570200870125,"(40.72621343968406, -73.98570200870125)"
26547070,10/23/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11222,211 GREEN STREET,GREEN STREET,MANHATTAN AVENUE,MC GUINNESS BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Open,,10/23/2013 12:00:00 AM,01 BROOKLYN,BROOKLYN,997279,206669,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7339257278844,-73.95298761086839,"(40.7339257278844, -73.95298761086839)"
26528273,10/22/2013 11:54:22 PM,10/23/2013 02:20:05 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11218,147 PROSPECT PARK SOUTHWEST,PROSPECT PARK SOUTHWEST,SEELEY STREET,VANDERBILT STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/23/2013 07:54:22 AM,10/23/2013 02:20:05 AM,07 BROOKLYN,BROOKLYN,991611,178028,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65531936465226,-73.97347068620714,"(40.65531936465226, -73.97347068620714)"
26532528,10/22/2013 11:41:50 PM,10/23/2013 12:10:13 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11105,21-12 33 STREET,33 STREET,21 AVENUE,DITMARS BOULEVARD,,,ADDRESS,ASTORIA,,Precinct,Closed,10/23/2013 07:41:50 AM,10/23/2013 12:10:13 AM,01 QUEENS,QUEENS,1009754,222289,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77677145471848,-73.90791498957554,"(40.77677145471848, -73.90791498957554)"
26546941,10/22/2013 11:27:15 PM,,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,,11204,1824 53 STREET,53 STREET,18 AVENUE,19 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,,12 BROOKLYN,BROOKLYN,989097,167194,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6255840889575,-73.98253901721378,"(40.6255840889575, -73.98253901721378)"
26528489,10/22/2013 11:07:06 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Damaged Vehicle,,10028,444 EAST 82 STREET,EAST 82 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,11/13/2013 02:25:20 PM,10/29/2013 02:25:20 PM,08 MANHATTAN,MANHATTAN,998037,221213,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77384415947971,-73.95022270760106,"(40.77384415947971, -73.95022270760106)"
26532321,10/22/2013 10:54:53 PM,10/23/2013 02:30:27 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,536 WEST 159 STREET,WEST 159 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,10/23/2013 06:54:53 AM,10/23/2013 02:30:27 AM,12 MANHATTAN,MANHATTAN,1000233,243341,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.834575722705026,-73.94224148063334,"(40.834575722705026, -73.94224148063334)"
26533236,10/22/2013 10:41:00 PM,10/23/2013 12:00:00 PM,DSNY,A - Queens,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,11432,161-02 84 DRIVE,84 DRIVE,161 STREET,162 STREET,,,ADDRESS,Jamaica,,N/A,Closed,,10/23/2013 12:00:00 PM,08 QUEENS,QUEENS,1038623,199298,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71353663713418,-73.80386639668785,"(40.71353663713418, -73.80386639668785)"
26546449,10/22/2013 10:33:35 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10468,2455 GRAND AVENUE,GRAND AVENUE,WEST FORDHAM ROAD,WEST 188 STREET,,,ADDRESS,BRONX,,N/A,Open,,,07 BRONX,BRONX,1011090,253788,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86322331224371,-73.9029652341188,"(40.86322331224371, -73.9029652341188)"
26532370,10/22/2013 10:18:48 PM,10/22/2013 11:03:40 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10469,,,,,PAULDING AVENUE,GUNHILL ROAD,INTERSECTION,BRONX,,Precinct,Closed,10/23/2013 06:18:48 AM,10/22/2013 11:03:40 PM,12 BRONX,BRONX,1023513,257988,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.874704503663416,-73.85802776597806,"(40.874704503663416, -73.85802776597806)"
26529924,10/22/2013 09:59:22 PM,10/23/2013 10:42:43 AM,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,11434,153-70 SOUTH CONDUIT AVENUE,SOUTH CONDUIT AVENUE,153 LANE,155 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,10/27/2013 09:59:22 PM,10/23/2013 10:42:43 AM,13 QUEENS,QUEENS,1043991,182141,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6664101468444,-73.78465523241643,"(40.6664101468444, -73.78465523241643)"
26533812,10/22/2013 09:52:30 PM,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11231,1 TIFFANY PLACE,TIFFANY PLACE,KANE STREET,DE GRAW STREET,,,ADDRESS,BROOKLYN,,N/A,Open,10/30/2013 09:52:30 PM,,06 BROOKLYN,BROOKLYN,984064,189634,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68717829329317,-74.00067067108905,"(40.68717829329317, -74.00067067108905)"
26557171,10/22/2013 09:43:00 PM,10/23/2013 01:06:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11421,89-01 88 AVENUE,88 AVENUE,89 STREET,90 STREET,,,ADDRESS,Woodhaven,,N/A,Closed,,10/23/2013 01:06:00 PM,09 QUEENS,QUEENS,1024483,191201,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69138790180031,-73.85492029119274,"(40.69138790180031, -73.85492029119274)"
26530091,10/22/2013 09:33:56 PM,10/24/2013 05:37:24 PM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,11430,,,BEND,BEND,,,PLACENAME,JAMAICA,J F K AIRPORT,N/A,Closed,12/07/2013 09:53:27 AM,10/24/2013 05:37:24 PM,83 QUEENS,QUEENS,1043012,175520,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,Car Service,,,,,,,,,,40.64824355950897,-73.7882418550958,"(40.64824355950897, -73.7882418550958)"
26535629,10/22/2013 09:21:55 PM,,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10302,15 HOLBERNT COURT,HOLBERNT COURT,DEAD END,JEWETT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,01 STATEN ISLAND,STATEN ISLAND,948315,168632,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62945953628283,-74.12946091945717,"(40.62945953628283, -74.12946091945717)"
26530772,10/22/2013 09:13:17 PM,10/22/2013 09:13:38 PM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Food Stamp,NYC Street Address,,,,,,,,,,,N/A,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26528685,10/22/2013 09:06:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10461,,,,,WESTCHESTER AVENUE,ST PAUL AVENUE,INTERSECTION,BRONX,,N/A,Open,,,10 BRONX,BRONX,1031686,249829,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.852270417802856,-73.82853259382638,"(40.852270417802856, -73.82853259382638)"
26528319,10/22/2013 08:49:04 PM,10/30/2013 11:01:54 AM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,11372,,,,,35 AVENUE,73 STREET,INTERSECTION,JACKSON HEIGHTS,,N/A,Closed,11/02/2013 09:35:33 AM,10/30/2013 11:01:54 AM,03 QUEENS,QUEENS,1013883,212871,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75090861461097,-73.89304831056889,"(40.75090861461097, -73.89304831056889)"
26528511,10/22/2013 08:38:00 PM,10/23/2013 11:45:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10455,,,,,KELLY STREET,LEGGETT AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/23/2013 11:45:00 PM,02 BRONX,BRONX,1011790,236539,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81587770140681,-73.90050535341071,"(40.81587770140681, -73.90050535341071)"
26528879,10/22/2013 08:24:00 PM,,DOT,Department of Transportation,Street Sign - Damaged,One Way,Street,11238,,,,,LINCOLN PLACE,CLASSON AVENUE,INTERSECTION,BROOKLYN,,N/A,Assigned,11/04/2013 03:46:38 PM,10/24/2013 03:46:58 PM,08 BROOKLYN,BROOKLYN,995060,184195,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67224287340994,-73.96103047741562,"(40.67224287340994, -73.96103047741562)"
26532077,10/22/2013 08:14:39 PM,10/22/2013 11:55:41 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10035,152 EAST 118 STREET,EAST 118 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/23/2013 04:14:39 AM,10/22/2013 11:55:41 PM,11 MANHATTAN,MANHATTAN,1000816,230639,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.799711231773834,-73.94016602033001,"(40.799711231773834, -73.94016602033001)"
26530749,10/22/2013 08:06:20 PM,,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11231,320 SMITH STREET,SMITH STREET,UNION STREET,PRESIDENT STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,04/08/2014 11:21:33 AM,10/10/2013 11:21:33 AM,06 BROOKLYN,BROOKLYN,985834,187421,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681103973511874,-73.99428899871083,"(40.681103973511874, -73.99428899871083)"
26529389,10/22/2013 07:57:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10475,3532 NOELL AVENUE,NOELL AVENUE,BOSTON ROAD,HOLLERS AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,12 BRONX,BRONX,1032179,262021,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88573100967571,-73.82666333986792,"(40.88573100967571, -73.82666333986792)"
26532219,10/22/2013 07:47:35 PM,,DOT,Department of Transportation,Curb Condition,Defacement,Curb,11417,93-02 LIBERTY AVENUE,LIBERTY AVENUE,93 STREET,94 STREET,,,ADDRESS,OZONE PARK,,N/A,Open,11/21/2013 07:47:35 PM,,10 QUEENS,QUEENS,1027041,187127,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.680193722958144,-73.84572206648738,"(40.680193722958144, -73.84572206648738)"
26534535,10/22/2013 07:40:00 PM,10/23/2013 10:10:00 AM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,,,,,WILLIS AVE,145 ST E,INTERSECTION,,,N/A,Closed,,10/23/2013 10:10:00 AM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26530690,10/22/2013 07:33:20 PM,10/22/2013 10:34:24 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11204,55 AVENUE O,AVENUE O,WEST 10 STREET,WEST 9 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/23/2013 03:33:20 AM,10/22/2013 10:34:24 PM,11 BROOKLYN,BROOKLYN,988921,161630,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61031215882353,-73.9831768944931,"(40.61031215882353, -73.9831768944931)"
26530360,10/22/2013 07:30:00 PM,10/23/2013 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11203,,,,,ALBANY AVENUE,CORTELYOU ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,,10/23/2013 12:00:00 PM,17 BROOKLYN,BROOKLYN,1001356,174221,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.644856515960875,-73.93835901230611,"(40.644856515960875, -73.93835901230611)"
26532185,10/22/2013 07:30:00 PM,10/23/2013 12:00:00 PM,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11203,,,,,SCHENECTADY AVENUE,BEVERLEY ROAD,INTERSECTION,BROOKLYN,,N/A,Closed,,10/23/2013 12:00:00 PM,17 BROOKLYN,BROOKLYN,1002925,174691,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.646143394739546,-73.93270386614329,"(40.646143394739546, -73.93270386614329)"
26531478,10/22/2013 07:25:13 PM,10/22/2013 09:13:13 PM,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10019,51 WEST 52 STREET,WEST 52 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,10/23/2013 03:25:13 AM,10/22/2013 09:13:13 PM,05 MANHATTAN,MANHATTAN,990259,216402,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760647921490815,-73.97830909725018,"(40.760647921490815, -73.97830909725018)"
26528523,10/22/2013 07:18:00 PM,10/23/2013 10:27:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,WHITE PLAINS RD,240 ST E,INTERSECTION,,,N/A,Closed,,10/23/2013 10:27:00 PM,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26535109,10/22/2013 07:09:35 PM,10/26/2013 12:00:00 AM,DOB,Department of Buildings,BEST/Site Safety,Safety Netting/Guard Rails - Damaged/Inadequate/None (Over 6 Stories/75 Feet),,11102,14-31 28 AVENUE,28 AVENUE,14 STREET,21 STREET,,,ADDRESS,Astoria,,N/A,Closed,,10/26/2013 12:00:00 AM,01 QUEENS,QUEENS,1004012,220546,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77200208095008,-73.9286522304912,"(40.77200208095008, -73.9286522304912)"
26544349,10/22/2013 07:00:20 PM,,DOT,Department of Transportation,Street Condition,Pothole,,10312,4243 HYLAN BOULEVARD,HYLAN BOULEVARD,ROBINSON AVENUE,GROTON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Open,,10/22/2013 07:00:20 PM,03 STATEN ISLAND,STATEN ISLAND,942274,134903,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.536853699078904,-74.15101495086205,"(40.536853699078904, -74.15101495086205)"
26532664,10/22/2013 06:55:32 PM,10/22/2013 10:10:05 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,737 EAST 85 STREET,EAST 85 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/23/2013 02:55:32 AM,10/22/2013 10:10:05 PM,18 BROOKLYN,BROOKLYN,1009000,172079,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.638959125830915,-73.91082194829907,"(40.638959125830915, -73.91082194829907)"
26529581,10/22/2013 06:50:15 PM,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11203,306 EAST 34 STREET,EAST 34 STREET,CHURCH AVENUE,SNYDER AVENUE,,,ADDRESS,BROOKLYN,,N/A,Open,,10/23/2013 02:51:07 PM,17 BROOKLYN,BROOKLYN,999354,175955,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64961961058124,-73.94556927815152,"(40.64961961058124, -73.94556927815152)"
